Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
2014,Spring,ENGR,M E,442,HEAT&AIR COND DSIGN,25,0,0
2015,Spring,ENGR,M E,442,HEAT&AIR COND DSIGN,20,0,0
2016,Spring,ENGR,M E,442,HEAT&AIR COND DSIGN,26,0,0
2017,Spring,ENGR,M E,442,HEAT&AIR COND DSIGN,24,0,0
2018,Spring,ENGR,M E,442,HEAT&AIR COND DSIGN,14,0,0
2004,Spring,ENGR,M E,443,COMPRESSED AIR SYST,81,3,4
2005,Spring,ENGR,M E,443,COMPRESSED AIR SYST,72,4,6
2006,Spring,ENGR,M E,443,COMPRESSED AIR SYST,75,2,3
2007,Spring,ENGR,M E,443,COMPRESSED AIR SYST,55,1,2
2008,Spring,ENGR,M E,443,COMPRESSED AIR SYST,56,4,7
2005,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,46,1,2
2007,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,32,0,0
2008,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,29,1,3
2010,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,30,3,10
2011,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,44,1,2
2012,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,36,2,6
2013,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,27,0,0
2014,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,28,0,0
2015,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,38,1,3
2016,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,33,2,6
2017,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,26,2,8
2018,Spring,ENGR,M E,444,ELEMS&PRFRM PWR PLT,25,0,0
2003,Fall,ENGR,M E,445,INTERNAL COMB ENGNS,51,3,6
2004,Fall,ENGR,M E,445,INTERNAL COMB ENGS,45,2,4
2005,Fall,ENGR,M E,445,INTERNAL COMB ENGS,40,3,8
2006,Fall,ENGR,M E,445,INTERNAL COMB ENGS,56,2,4
2003,Fall,ENGR,M E,446,POWER PLANT DESIGN,24,1,4
2004,Fall,ENGR,M E,446,POWER PLANT DESIGN,37,1,3
2005,Fall,ENGR,M E,446,POWER PLANT DESIGN,43,0,0
2006,Fall,ENGR,M E,446,POWER PLANT DESIGN,29,0,0
2007,Fall,ENGR,M E,446,POWER PLANT DESIGN,15,0,0
2008,Fall,ENGR,M E,446,POWER PLANT DESIGN,10,1,10
2007,Spring,ENGR,M E,448,FLUID DYN TURBOMACH,11,2,18
2012,Spring,ENGR,M E,448,FLUID DYN TURBOMACH,11,1,9
2013,Spring,ENGR,M E,448,FLUID DYN TURBOMACH,12,1,8
2014,Spring,ENGR,M E,448,FLUID DYN TURBOMACH,18,1,6
2018,Spring,ENGR,M E,448,FLUID DYN TURBOMACH,16,2,13
2004,Spring,ENGR,M E,449,INT COMB ENGN DESGN,21,0,0
2005,Spring,ENGR,M E,449,INT COMB ENGN DESGN,8,0,0
2006,Spring,ENGR,M E,449,INT COMB ENGN DESGN,15,0,0
2007,Fall,ENGR,M E,449,INT COMB ENGN DESGN,36,2,6
2007,Spring,ENGR,M E,449,INT COMB ENGN DESGN,26,1,4
2008,Fall,ENGR,M E,449,INT COMB ENGN DESGN,35,3,9
2009,Fall,ENGR,M E,449,INT COMB ENGN DESGN,34,2,6
2010,Fall,ENGR,M E,449,INT COMB ENGN DESGN,28,3,11
2011,Fall,ENGR,M E,449,INT COMB ENGN DESGN,36,2,6
2012,Fall,ENGR,M E,449,INT COMB ENGN DESGN,31,5,16
2013,Fall,ENGR,M E,449,INTRNL COMBUS ENGIN,26,2,8
2014,Fall,ENGR,M E,449,INTRNL COMBUS ENGIN,37,0,0
2015,Fall,ENGR,M E,449,INTRNL COMBUS ENGIN,25,3,12
2016,Fall,ENGR,M E,449,INTRNL COMBUS ENGIN,30,4,13
2017,Fall,ENGR,M E,449,INTRNL COMBUS ENGIN,36,1,3
2009,Spring,ENGR,M E,450X,ENGINRNG VIBRATIONS,13,0,0
2004,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,6,0,0
2005,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,20,6,30
2006,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,13,4,31
2008,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,11,5,45
2010,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,12,1,8
2011,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,8,0,0
2012,Fall,ENGR,M E,451,ENGINEERG ACOUSTICS,3,0,0
2017,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,20,3,15
2018,Spring,ENGR,M E,451,ENGINEERG ACOUSTICS,15,5,33
2003,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,9,1,11
2004,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,19,0,0
2004,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,8,1,13
2005,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,12,0,0
2005,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,12,1,8
2006,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,3,0,0
2006,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,11,2,18
2007,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,2,0,0
2007,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,5,0,0
2008,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,3,0,0
2008,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,2,0,0
2009,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,8,0,0
2009,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,8,1,13
2010,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,7,0,0
2010,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,9,2,22
2011,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,7,0,0
2011,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,8,1,13
2012,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,14,0,0
2012,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,26,0,0
2013,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,23,0,0
2013,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,35,1,3
2014,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,24,0,0
2014,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,32,2,6
2015,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,13,0,0
2015,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,27,0,0
2016,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,29,0,0
2016,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,37,0,0
2017,Fall,ENGR,M E,466,MULTIDISC ENGR DSGN,26,0,0
2017,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,26,0,0
2018,Spring,ENGR,M E,466,MULTIDISC ENGR DSGN,35,0,0
2009,Fall,ENGR,M E,467X,MLTDISC ENGR DSN II,1,0,0
2009,Spring,ENGR,M E,467X,MLTDISC ENGR DSN II,4,0,0
2004,Spring,ENGR,M E,475,MODELING & SIMULATN,17,4,24
2007,Spring,ENGR,M E,475,MODELING & SIMULATN,10,0,0
2009,Spring,ENGR,M E,475,MODELING & SIMULATN,7,2,29
2010,Spring,ENGR,M E,475,MODELING & SIMULATN,9,2,22
2011,Spring,ENGR,M E,475,MODELING & SIMULATN,15,0,0
2013,Spring,ENGR,M E,475,MODELING & SIMULATN,13,0,0
2014,Spring,ENGR,M E,475,MODELING & SIMULATN,17,0,0
2015,Spring,ENGR,M E,475,MODELING & SIMULATN,26,2,8
2017,Spring,ENGR,M E,475,MODELING & SIMULATN,25,2,8
2018,Spring,ENGR,M E,475,MODELING & SIMULATN,20,0,0
2014,Spring,ENGR,M E,479,SUSTNBT SCI ENG DSN,19,0,0
2012,Spring,ENGR,M E,479X,SUSTNB SCI ENGR DSN,14,0,0
2013,Spring,ENGR,M E,479X,SUSTNB SCI ENGR DSN,8,2,25
2007,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",66,5,8
2008,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",53,4,8
2009,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",76,0,0
2010,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",71,1,1
2011,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",43,4,9
2012,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",41,4,10
2013,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",39,8,21
2014,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",28,2,7
2015,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",36,0,0
2016,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",46,3,7
2017,Fall,ENGR,M E,484,"TECH,GLOBALZ&CULTUR",41,6,15
2005,Spring,ENGR,M E,484X,TECH GLOBAL CULTURE,42,3,7
2006,Spring,ENGR,M E,484X,TECH GLOBAL CULTURE,82,4,5
2009,Fall,ENGR,M E,486,APPROPR TECNOL DSGN,35,0,0
2010,Fall,ENGR,M E,486,APPROPR TECNOL DSGN,53,1,2
2011,Fall,ENGR,M E,486,APPROPR TECNOL DSGN,23,0,0
2006,Fall,ENGR,M E,486X,APPROPR TECNOL DSGN,8,0,0
2007,Fall,ENGR,M E,486X,APPROPR TECNOL DSGN,21,0,0
2008,Fall,ENGR,M E,486X,APPROPR TECNOL DSGN,31,0,0
2004,Fall,ENGR,M E,490C,IND STD MEAS & INST,1,0,0
2004,Spring,ENGR,M E,490C,IND STD MEAS & INST,1,0,0
2005,Fall,ENGR,M E,490C,IND STD MEAS & INST,5,1,20
2005,Spring,ENGR,M E,490C,IND STD MEAS & INST,2,0,0
2006,Summer,ENGR,M E,490C,IND STU MEAS & INST,1,0,0
2006,Fall,ENGR,M E,490C,IND STU MEAS & INST,6,0,0
2006,Spring,ENGR,M E,490C,IND STU MEAS & INST,4,0,0
2007,Spring,ENGR,M E,490C,IND STU MEAS & INST,4,0,0
2009,Spring,ENGR,M E,490C,IND STU MEAS&INSTRM,5,0,0
2010,Fall,ENGR,M E,490C,IND STU MEAS&INSTRM,1,0,0
2010,Spring,ENGR,M E,490C,IND STU MEAS&INSTRM,4,0,0
2011,Fall,ENGR,M E,490C,IND STU MEAS&INSTRM,1,0,0
2011,Spring,ENGR,M E,490C,IND STU MEAS&INSTRM,3,0,0
2012,Spring,ENGR,M E,490C,IND STU MEAS&INSTRM,3,0,0
2004,Fall,ENGR,M E,490D,IND STD HEAT TRANSF,1,0,0
2005,Spring,ENGR,M E,490D,IND STD HEAT TRANSF,4,0,0
2006,Spring,ENGR,M E,490D,IND STU HEAT TRANSF,1,0,0
2007,Spring,ENGR,M E,490D,IND STU HEAT TRANSF,2,0,0
2008,Spring,ENGR,M E,490D,IND STU HEAT TRANSF,1,0,0
2003,Summer,INDIS,M E,490D,IND STD HEAT TRANSF,1,0,0
2004,Spring,ENGR,M E,490E,IND STD FLUID POWER,1,0,0
2011,Fall,ENGR,M E,490E,IND STU FLUID POWER,1,0,0
2003,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,6,0,0
2004,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,5,0,0
2004,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,9,0,0
2004,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,13,0,0
2005,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,1,0,0
2005,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,9,0,0
2005,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,5,0,0
2006,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,1,0,0
2006,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,8,0,0
2006,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,8,0,0
2007,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,5,0,0
2007,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,5,1,20
2008,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,3,1,33
2008,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,5,0,0
2008,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,7,0,0
2009,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,2,0,0
2009,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,1,0,0
2009,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,1,0,0
2010,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,3,0,0
2010,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,5,0,0
2010,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,5,0,0
2011,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,1,0,0
2011,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,2,0,0
2011,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,7,1,14
2012,Summer,ENGR,M E,490F,IND STDY MACHIN&SYS,3,0,0
2012,Fall,ENGR,M E,490F,IND STDY MACHIN&SYS,1,1,100
2012,Spring,ENGR,M E,490F,IND STDY MACHIN&SYS,4,0,0
2003,Summer,INDIS,M E,490F,IND STD MACH & SYS,2,0,0
2003,Fall,ENGR,M E,490G,IND STD MATRLS &MFG,2,0,0
2004,Summer,ENGR,M E,490G,IND STD MATRLS &MFG,3,0,0
2004,Spring,ENGR,M E,490G,IND STD MATRLS &MFG,1,0,0
2005,Summer,ENGR,M E,490G,IND STD MATRLS &MFG,1,0,0
2005,Fall,ENGR,M E,490G,IND STD MATRLS &MFG,1,1,100
2005,Spring,ENGR,M E,490G,IND STD MATRLS &MFG,1,0,0
2006,Fall,ENGR,M E,490G,IND STU MATRLS &MFG,2,1,50
2006,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,2,0,0
2007,Fall,ENGR,M E,490G,IND STU MATRLS &MFG,2,0,0
2007,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,3,0,0
2008,Summer,ENGR,M E,490G,IND STU MATRLS &MFG,2,0,0
2008,Fall,ENGR,M E,490G,IND STU MATRLS &MFG,2,0,0
2008,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,7,0,0
2009,Fall,ENGR,M E,490G,IND STU MATRLS &MFG,1,1,100
2009,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,3,0,0
2010,Summer,ENGR,M E,490G,IND STU MATRLS &MFG,1,0,0
2010,Fall,ENGR,M E,490G,IND STU MATRLS &MFG,2,0,0
2010,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,6,0,0
2011,Fall,ENGR,M E,490G,IND STU MATRLS &MFG,3,0,0
2011,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,10,0,0
2012,Spring,ENGR,M E,490G,IND STU MATRLS &MFG,5,0,0
2003,Summer,INDIS,M E,490G,IND STD MATRLS &MFG,2,0,0
2003,Fall,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2006,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2006,Spring,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2007,Spring,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2008,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2010,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2010,Spring,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2011,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2011,Spring,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2012,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2012,Spring,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2013,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2013,Spring,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2014,Fall,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2014,Spring,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2015,Fall,ENGR,M E,490H,INDEP STUDY HONORS,3,0,0
2015,Spring,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2016,Fall,ENGR,M E,490H,INDEP STUDY HONORS,1,0,0
2017,Fall,ENGR,M E,490H,INDEP STUDY HONORS,5,0,0
2017,Spring,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2018,Spring,ENGR,M E,490H,INDEP STUDY HONORS,2,0,0
2003,Fall,ENGR,M E,490J,IND STDY THERMODYN,9,0,0
2004,Summer,ENGR,M E,490J,IND STDY THERMODYN,4,0,0
2004,Fall,ENGR,M E,490J,IND STDY THERMODYN,9,0,0
2004,Spring,ENGR,M E,490J,IND STDY THERMODYN,18,0,0
2005,Summer,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2005,Fall,ENGR,M E,490J,IND STDY THERMODYN,6,0,0
2005,Spring,ENGR,M E,490J,IND STDY THERMODYN,16,0,0
2006,Summer,ENGR,M E,490J,IND STDY THERMODYN,6,0,0
2006,Fall,ENGR,M E,490J,IND STDY THERMODYN,4,0,0
2006,Spring,ENGR,M E,490J,IND STDY THERMODYN,8,1,13
2007,Fall,ENGR,M E,490J,IND STDY THERMODYN,2,0,0
2007,Spring,ENGR,M E,490J,IND STDY THERMODYN,5,0,0
2008,Fall,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2008,Spring,ENGR,M E,490J,IND STDY THERMODYN,6,0,0
2009,Fall,ENGR,M E,490J,IND STDY THERMODYN,2,0,0
2009,Spring,ENGR,M E,490J,IND STDY THERMODYN,5,0,0
2011,Summer,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2011,Fall,ENGR,M E,490J,IND STDY THERMODYN,2,0,0
2012,Fall,ENGR,M E,490J,IND STDY THERMODYN,2,0,0
2012,Spring,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2013,Spring,ENGR,M E,490J,IND STDY THERMODYN,3,0,0
2014,Fall,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2014,Spring,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2015,Fall,ENGR,M E,490J,IND STDY THERMODYN,4,0,0
2015,Spring,ENGR,M E,490J,IND STDY THERMODYN,6,0,0
2016,Summer,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2016,Fall,ENGR,M E,490J,IND STDY THERMODYN,9,0,0
2016,Spring,ENGR,M E,490J,IND STDY THERMODYN,2,0,0
2017,Summer,ENGR,M E,490J,IND STDY THERMODYN,4,0,0
2017,Spring,ENGR,M E,490J,IND STDY THERMODYN,8,0,0
2018,Spring,ENGR,M E,490J,IND STDY THERMODYN,1,0,0
2003,Summer,INDIS,M E,490J,IND STD THERMODYN,5,0,0
2004,Fall,ENGR,M E,490K,IND STD FLUID MECH,2,0,0
2004,Spring,ENGR,M E,490K,IND STD FLUID MECH,1,0,0
2005,Summer,ENGR,M E,490K,IND STD FLUID MECH,1,0,0
2005,Fall,ENGR,M E,490K,IND STD FLUID MECH,3,0,0
2005,Spring,ENGR,M E,490K,IND STD FLUID MECH,4,1,25
2006,Summer,ENGR,M E,490K,IND STU FLUID MECH,1,0,0
2006,Fall,ENGR,M E,490K,IND STU FLUID MECH,1,0,0
2006,Spring,ENGR,M E,490K,IND STU FLUID MECH,2,0,0
2007,Fall,ENGR,M E,490K,IND STU FLUID MECH,1,0,0
2007,Spring,ENGR,M E,490K,IND STU FLUID MECH,1,0,0
2008,Summer,ENGR,M E,490K,IND STU FLUID MECH,2,0,0
2009,Fall,ENGR,M E,490K,IND STU FLUID MECH,2,0,0
2010,Fall,ENGR,M E,490K,IND STU FLUID MECH,6,0,0
2011,Spring,ENGR,M E,490K,IND STU FLUID MECH,3,0,0
2012,Summer,ENGR,M E,490K,IND STU FLUID MECH,1,0,0
2012,Spring,ENGR,M E,490K,IND STU FLUID MECH,1,0,0
2004,Summer,ENGR,M E,490L,IND STD TURBOMACHIN,1,0,0
2004,Fall,ENGR,M E,490L,IND STD TURBOMACHIN,1,0,0
2004,Spring,ENGR,M E,490L,IND STD TURBOMACHIN,2,0,0
2004,Fall,ENGR,M E,490M,INDEP STD NUCL ENGR,1,0,0
2005,Spring,ENGR,M E,490M,INDEP STD NUCL ENGR,1,0,0
2009,Spring,ENGR,M E,490M,INDEP STU NUCL ENGR,1,0,0
2016,Fall,ENGR,M E,490M,INDEP STU NUCL ENGR,1,0,0
2004,Fall,ENGR,M E,490N,INDEP STUDY CAD/CAM,1,0,0
2004,Spring,ENGR,M E,490N,INDEP STUDY CAD/CAM,1,0,0
2008,Fall,ENGR,M E,490N,INDEP STUDY CAD/CAM,1,0,0
2008,Spring,ENGR,M E,490N,INDEP STUDY CAD/CAM,2,0,0
2010,Summer,ENGR,M E,490N,INDEP STUDY CAD/CAM,1,0,0
2010,Spring,ENGR,M E,490N,INDEP STUDY CAD/CAM,1,0,0
2011,Spring,ENGR,M E,490N,INDEP STUDY CAD/CAM,1,0,0
2012,Fall,ENGR,M E,490O,IND STU DSGN&OPTMIZ,11,0,0
2013,Summer,ENGR,M E,490O,IND STU DSGN&OPTMIZ,2,0,0
2013,Fall,ENGR,M E,490O,IND STU DSGN&OPTMIZ,5,0,0
2013,Spring,ENGR,M E,490O,IND STU DSGN&OPTMIZ,9,0,0
2014,Fall,ENGR,M E,490O,IND STU DSGN&OPTMIZ,10,0,0
2014,Spring,ENGR,M E,490O,IND STU DSGN&OPTMIZ,4,0,0
2015,Fall,ENGR,M E,490O,IND STU DSGN&OPTMIZ,13,1,8
2015,Spring,ENGR,M E,490O,IND STU DSGN&OPTMIZ,9,0,0
2016,Fall,ENGR,M E,490O,IND STU DSGN&OPTMIZ,8,0,0
2016,Spring,ENGR,M E,490O,IND STU DSGN&OPTMIZ,11,1,9
2017,Fall,ENGR,M E,490O,IND STU DSGN&OPTMIZ,3,0,0
2017,Spring,ENGR,M E,490O,IND STU DSGN&OPTMIZ,13,0,0
2018,Summer,ENGR,M E,490O,IND STU DSGN&OPTMIZ,2,0,0
2018,Spring,ENGR,M E,490O,IND STU DSGN&OPTMIZ,8,0,0
2012,Fall,ENGR,M E,490Q,IND STU MATRLS PROC,6,0,0
2013,Summer,ENGR,M E,490Q,IND STU MATRLS PROC,1,0,0
2013,Spring,ENGR,M E,490Q,IND STU MATRLS PROC,5,0,0
2014,Fall,ENGR,M E,490Q,IND STU MATRLS PROC,6,0,0
2014,Spring,ENGR,M E,490Q,IND STU MATRLS PROC,4,0,0
2015,Summer,ENGR,M E,490Q,IND STU MATRLS PROC,1,0,0
2015,Fall,ENGR,M E,490Q,IND STU MATRLS PROC,4,0,0
2015,Spring,ENGR,M E,490Q,IND STU MATRLS PROC,5,0,0
2016,Fall,ENGR,M E,490Q,IND STU MATRLS PROC,6,0,0
2016,Spring,ENGR,M E,490Q,IND STU MATRLS PROC,7,0,0
2017,Fall,ENGR,M E,490Q,IND STU MATRLS PROC,5,0,0
2017,Spring,ENGR,M E,490Q,IND STU MATRLS PROC,14,0,0
2018,Spring,ENGR,M E,490Q,IND STU MATRLS PROC,3,0,0
2012,Fall,ENGR,M E,490R,IND STU THERMO-FLUI,2,0,0
2013,Fall,ENGR,M E,490R,IND STU THERMO-FLUI,3,0,0
2013,Spring,ENGR,M E,490R,IND STU THERMO-FLUI,3,0,0
2014,Summer,ENGR,M E,490R,IND STU THERMO-FLUI,1,0,0
2014,Fall,ENGR,M E,490R,IND STU THERMO-FLUI,3,0,0
2014,Spring,ENGR,M E,490R,IND STU THERMO-FLUI,4,0,0
2015,Fall,ENGR,M E,490R,IND STU THERMO-FLUI,2,0,0
2015,Spring,ENGR,M E,490R,IND STU THERMO-FLUI,8,0,0
2016,Fall,ENGR,M E,490R,IND STU THERMO-FLUI,8,0,0
2016,Spring,ENGR,M E,490R,IND STU THERMO-FLUI,3,0,0
2017,Fall,ENGR,M E,490R,IND STU THERMO-FLUI,1,0,0
2017,Spring,ENGR,M E,490R,IND STU THERMO-FLUI,3,0,0
2018,Spring,ENGR,M E,490R,IND STU THERMO-FLUI,2,0,0
2012,Fall,ENGR,M E,490S,IND STU EMERGI AREA,1,0,0
2013,Fall,ENGR,M E,490S,IND STU EMERGI AREA,3,0,0
2013,Spring,ENGR,M E,490S,IND STU EMERGI AREA,1,0,0
2014,Fall,ENGR,M E,490S,IND STU EMERGI AREA,5,0,0
2014,Spring,ENGR,M E,490S,IND STU EMERGI AREA,1,0,0
2015,Fall,ENGR,M E,490S,IND STU EMERGI AREA,6,0,0
2015,Spring,ENGR,M E,490S,IND STU EMERGI AREA,7,0,0
2016,Fall,ENGR,M E,490S,IND STU EMERGI AREA,3,0,0
2016,Spring,ENGR,M E,490S,IND STU EMERGI AREA,5,0,0
2017,Fall,ENGR,M E,490S,IND STU EMERGI AREA,3,0,0
2017,Spring,ENGR,M E,490S,IND STU EMERGI AREA,3,0,0
2003,Fall,LAS,M S,101,INTRO MILITARY SCI,97,6,6
2004,Summer,LAS,M S,101,INTRO MILITARY SCI,4,0,0
2004,Fall,LAS,M S,101,INTRO MILITARY SCI,97,5,5
2005,Fall,LAS,M S,101,INTRO MILITARY SCI,21,6,29
2006,Fall,LAS,M S,101,INTRO MILITARY SCI,27,6,22
2007,Fall,LAS,M S,101,INTRO MILITARY SCI,26,1,4
2008,Fall,LAS,M S,101,INTRO MILITARY SCI,37,1,3
2009,Fall,LAS,M S,101,INTRO MILITARY SCI,54,4,7
2010,Fall,LAS,M S,101,INTRO MILITARY SCI,48,5,10
2011,Fall,LAS,M S,101,INTRO MILITARY SCI,40,5,13
2012,Fall,LAS,M S,101,INTRO MILITARY SCI,52,10,19
2013,Fall,LAS,M S,101,INTRO MILITARY SCI,62,5,8
2014,Fall,LAS,M S,101,INTRO MILITARY SCI,47,7,15
2015,Fall,LAS,M S,101,INTRO MILITARY SCI,36,5,14
2016,Fall,LAS,M S,101,INTRO MILITARY SCI,39,8,21
2017,Fall,LAS,M S,101,INTRO MILITARY SCI,28,5,18
2003,Fall,LAS,M S,101L,BASIC LEADERSHP LAB,25,0,0
2004,Fall,LAS,M S,101L,BASIC LEADERSHP LAB,27,0,0
2005,Fall,LAS,M S,101L,BASIC LEADERSHP LAB,23,5,22
2006,Fall,LAS,M S,101L,BASIC LEADERSHP LAB,27,7,26
2007,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,25,1,4
2008,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,37,1,3
2009,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,47,7,15
2010,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,40,5,13
2011,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,38,9,24
2012,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,45,6,13
2013,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,59,9,15
2014,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,44,5,11
2015,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,32,7,22
2016,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,37,3,8
2017,Fall,LAS,M S,101L,BASC LEADRSHP LAB I,23,5,22
2004,Spring,LAS,M S,102,U S DEFENSE ESTABLI,103,20,19
2005,Spring,LAS,M S,102,U S DEFENSE ESTABLI,78,4,5
2006,Spring,LAS,M S,102,U S DEFENSE ESTABLI,28,4,14
2007,Spring,LAS,M S,102,U S DEFENSE ESTABLI,29,0,0
